Model,Variable,Coefficient,Std_Error,P_Value,Sig
EQK-RO-B.1,Poverty Gap ($4.20/day),-0.0015610241860348046,0.000682876757341191,0.022257007118486667,**
EQK-RO-B.1,Log GDP per Capita (PPP),-0.04767050871432687,0.010572314515223061,6.513557656904085e-06,***
EQK-RO-B.1,Region FE: Europe & Central Asia,-0.06023899753111687,0.0452136507515315,0.18275544746305827,
EQK-RO-B.1,Region FE: Latin America & Caribbean,-0.17282589189412945,0.04148756731564466,3.103615145846464e-05,***
EQK-RO-B.1,Region FE: Middle East & North Africa,-0.11867024277108934,0.05173488106507643,0.021801131269129987,**
EQK-RO-B.1,Region FE: North America,-0.09975809552500225,0.04413037297372976,0.023788287475574495,**
EQK-RO-B.1,Region FE: South Asia,-0.20603961551088062,0.04253903980350772,1.2754490235347441e-06,***
EQK-RO-B.1,Region FE: Sub-Saharan Africa,-0.20895742278680335,0.04155806892151433,4.954072694706263e-07,***
EQK-RO-B.1,R-squared,0.37139389505282683,,,
EQK-RO-B.1,Adj. R-squared,0.33572830044589497,,,
EQK-RO-B.1,N,150,,,
EQK-RO-B.1,Region Fixed Effects,Yes,,,
EQK-RO-J.3,Constant,0.05493435271314377,0.009284961092920417,3.2889021569621418e-09,***
EQK-RO-J.3,Poverty Gap ($4.20/day),-0.003330958072761572,0.0010255917368343077,0.0011628455828682973,***
EQK-RO-J.3,Log GDP per Capita (PPP),-0.02972023236798107,0.012616712959389764,0.018491622177579888,**
EQK-RO-J.3,Earthquake Count (Log),0.007035608710273907,0.010700566938690863,0.5108603150816414,
EQK-RO-J.3,R-squared,0.06699149926907022,,,
EQK-RO-J.3,Adj. R-squared,0.0478200917198045,,,
EQK-RO-J.3,N,150,,,
EQK-RO-J.3,Region Fixed Effects,Yes,,,
EQK-RO-J.3,Constant,0.17811936199364814,0.04157292450486201,1.8314730081536487e-05,***
EQK-RO-J.3,Poverty Gap ($4.20/day),-0.001544449398071909,0.0007001627830508269,0.027394971937229392,**
EQK-RO-J.3,Log GDP per Capita (PPP),-0.047670105276416005,0.010666776486663162,7.857644850500508e-06,***
EQK-RO-J.3,Earthquake Count (Log),-0.0015356941287055104,0.013788088877408677,0.9113163538901556,
EQK-RO-J.3,Region FE: Europe & Central Asia,-0.06122864992984474,0.046330764538199266,0.1863164023455881,
EQK-RO-J.3,Region FE: Latin America & Caribbean,-0.17314444708102159,0.04164739527431683,3.219047811568934e-05,***
EQK-RO-J.3,Region FE: Middle East & North Africa,-0.11958280802386585,0.054504782827809885,0.02823631372502112,**
EQK-RO-J.3,Region FE: North America,-0.09982212481005368,0.04449454377956546,0.0248665937277802,**
EQK-RO-J.3,Region FE: South Asia,-0.20533015425510914,0.04265877613890881,1.484465480687984e-06,***
EQK-RO-J.3,Region FE: Sub-Saharan Africa,-0.21078103379895013,0.04561173974239896,3.815242395325489e-06,***
EQK-RO-J.3,R-squared,0.3715226917951273,,,
EQK-RO-J.3,Adj. R-squared,0.3311205791248141,,,
EQK-RO-J.3,N,150,,,
EQK-RO-J.3,Region Fixed Effects,Yes,,,
STM-R-B.1,Constant,0.46394804169576326,0.01814592352806308,3.497559442137675e-144,***
STM-R-B.1,Poverty Gap ($4.20/day),-0.010722890934366871,0.0021318197299479186,4.906746366423094e-07,***
STM-R-B.1,Log GDP per Capita (PPP),0.03888768785359662,0.027844416250201544,0.16253198720523931,
STM-R-B.1,R-squared,0.38951344931410326,,,
STM-R-B.1,Adj. R-squared,0.381207509848989,,,
STM-R-B.1,N,150,,,
STM-R-B.1,Region Fixed Effects,Yes,,,
STM-R-B.1,Constant,0.5219078201646745,0.05376916216551852,2.83016036540884e-22,***
STM-R-B.1,Poverty Gap ($4.20/day),-0.002673331783480324,0.0015882972380323681,0.09234736262872789,*
STM-R-B.1,Log GDP per Capita (PPP),0.04487256841077112,0.027244232416520544,0.09954810545223808,*
STM-R-B.1,Region FE: Europe & Central Asia,-0.01544771659276206,0.07105869899070005,0.8279015064629422,
STM-R-B.1,Region FE: Latin America & Caribbean,0.13103687379407275,0.06732647399354019,0.051619859340289426,*
STM-R-B.1,Region FE: Middle East & North Africa,0.1519211267676318,0.08865696833490852,0.08660522804169814,*
STM-R-B.1,Region FE: North America,-0.550075334823576,0.07803984132091314,1.8066513642024786e-12,***
STM-R-B.1,Region FE: South Asia,-0.103198159717056,0.11304733439515874,0.36130794143115963,
STM-R-B.1,Region FE: Sub-Saharan Africa,-0.27840944466689266,0.0562043098711874,7.288105228341262e-07,***
STM-R-B.1,R-squared,0.606287252352198,,,
STM-R-B.1,Adj. R-squared,0.5839489404289184,,,
STM-R-B.1,N,150,,,
STM-R-B.1,Region Fixed Effects,Yes,,,
STM-R-K.3,Constant,0.48170684641031036,0.016911446447472184,1.8452642359402122e-178,***
STM-R-K.3,Poverty Gap ($4.20/day),-0.011217700746794654,0.002079366805428647,6.861228583342471e-08,***
STM-R-K.3,Log GDP per Capita (PPP),0.03229866186252653,0.02518002424122286,0.1995937930112417,
STM-R-K.3,Storm Count (Log),0.02100210532948985,0.013007391530808038,0.10639116552630104,
STM-R-K.3,C_log_GDP:C_log_DIS_STM,-0.0680431896805093,0.011040534163416075,7.136408467964499e-10,***
STM-R-K.3,R-squared,0.4953252817237377,,,
STM-R-K.3,Adj. R-squared,0.4814032205299097,,,
STM-R-K.3,N,150,,,
STM-R-K.3,Region Fixed Effects,Yes,,,
STM-R-K.3,Constant,0.5234561647095985,0.05262014432707609,2.5774617163230406e-23,***
STM-R-K.3,Poverty Gap ($4.20/day),-0.004458712818123831,0.001954721813275864,0.022548678098538107,**
STM-R-K.3,Log GDP per Capita (PPP),0.03873732746475419,0.02720159282848054,0.15442243045852455,
STM-R-K.3,Storm Count (Log),0.011133029608912623,0.017201448892424122,0.5174930354236174,
STM-R-K.3,C_log_GDP:C_log_DIS_STM,-0.03462623595002398,0.012109008301119818,0.004242512317705575,***
STM-R-K.3,Region FE: Europe & Central Asia,-0.018525530027346877,0.06797328549636164,0.7852058123370984,
STM-R-K.3,Region FE: Latin America & Caribbean,0.11317598440632115,0.061918045278389816,0.06757428444348865,*
STM-R-K.3,Region FE: Middle East & North Africa,0.13453195641665397,0.0886923945844564,0.1293076985019241,
STM-R-K.3,Region FE: North America,-0.4325339686073602,0.11650774424022782,0.00020522924467691287,***
STM-R-K.3,Region FE: South Asia,-0.14094693499625038,0.1108935658820736,0.20372475802275947,
STM-R-K.3,Region FE: Sub-Saharan Africa,-0.2319488588619305,0.06749868342475922,0.0005896165436894024,***
STM-R-K.3,R-squared,0.626937122458733,,,
STM-R-K.3,Adj. R-squared,0.6000980665205123,,,
STM-R-K.3,N,150,,,
STM-R-K.3,Region Fixed Effects,Yes,,,
Flood-B.1,Constant,0.2680690068479714,0.01600503749490529,5.754782926295615e-63,***
Flood-B.1,Poverty Gap ($4.20/day),-0.0014273500720854216,0.0017143955031189988,0.4050886637734361,
Flood-B.1,Log GDP per Capita (PPP),0.11782514434632448,0.023856005993233512,7.851863046643077e-07,***
Flood-B.1,R-squared,0.37458283953627447,,,
Flood-B.1,Adj. R-squared,0.3660737625231626,,,
Flood-B.1,N,150,,,
Flood-B.1,Region Fixed Effects,Yes,,,
Flood-B.1,Constant,0.2695476155394231,0.050595174136734186,9.955400925898199e-08,***
Flood-B.1,Poverty Gap ($4.20/day),0.0008981499897814979,0.0013433463939100778,0.5037560918122896,
Flood-B.1,Log GDP per Capita (PPP),0.09531974747153543,0.024689146132110665,0.00011301840676733021,***
Flood-B.1,Region FE: Europe & Central Asia,0.1131332627589444,0.06689772971516085,0.09081053489068934,*
Flood-B.1,Region FE: Latin America & Caribbean,-0.16285356591793762,0.05450228848791287,0.0028079728351025836,***
Flood-B.1,Region FE: Middle East & North Africa,0.22093146628428753,0.08729371868538462,0.011377104610856193,**
Flood-B.1,Region FE: North America,-0.3761712080006667,0.07400231173060974,3.7105837698504455e-07,***
Flood-B.1,Region FE: South Asia,0.09556713590967128,0.103184252091244,0.3543527198697771,
Flood-B.1,Region FE: Sub-Saharan Africa,-0.09717899376178517,0.04825567374180392,0.04402679654660498,**
Flood-B.1,R-squared,0.6119144567140484,,,
Flood-B.1,Adj. R-squared,0.589895418797115,,,
Flood-B.1,N,150,,,
Flood-B.1,Region Fixed Effects,Yes,,,
Flood-K.3,Constant,0.27576780180702926,0.016040733711869443,3.063089794727626e-66,***
Flood-K.3,Poverty Gap ($4.20/day),-0.0015472482554807056,0.0016820148490088091,0.35763657874412846,
Flood-K.3,Log GDP per Capita (PPP),0.12044582883380224,0.02318610820039376,2.0500495318998564e-07,***
Flood-K.3,Storm Count (Log),-0.014618947875289374,0.013058030343471583,0.2629111231539777,
Flood-K.3,C_log_GDP:C_log_DIS_STM,-0.029498075694329023,0.010282073016238527,0.0041192272225689715,***
Flood-K.3,R-squared,0.40920890853340364,,,
Flood-K.3,Adj. R-squared,0.39291122325156647,,,
Flood-K.3,N,150,,,
Flood-K.3,Region Fixed Effects,Yes,,,
Flood-K.3,Constant,0.26552939932074787,0.05084240582226023,1.7643102361723244e-07,***
Flood-K.3,Poverty Gap ($4.20/day),0.00012703049583520643,0.0016050389485940204,0.9369174454132921,
Flood-K.3,Log GDP per Capita (PPP),0.0916089320597604,0.02616380245198786,0.0004628873997257232,***
Flood-K.3,Storm Count (Log),0.00819590549723882,0.014761708170558187,0.5787483655744438,
Flood-K.3,C_log_GDP:C_log_DIS_STM,-0.012138780089159452,0.011437749540521827,0.2885576967651281,
Flood-K.3,Region FE: Europe & Central Asia,0.11759057328456582,0.06710333027859573,0.07970838731120555,*
Flood-K.3,Region FE: Latin America & Caribbean,-0.1668663823051287,0.05372851968519502,0.0018980866594869666,***
Flood-K.3,Region FE: Middle East & North Africa,0.22181731789168752,0.0907159601253107,0.0144777799578912,**
Flood-K.3,Region FE: North America,-0.34063046534027247,0.09370232903777904,0.0002777218420767475,***
Flood-K.3,Region FE: South Asia,0.0817480144930495,0.10726394514343916,0.44598829467633505,
Flood-K.3,Region FE: Sub-Saharan Africa,-0.07331420698732172,0.054385239053888326,0.17764120463195687,
Flood-K.3,R-squared,0.6157932888632132,,,
Flood-K.3,Adj. R-squared,0.5881525182778329,,,
Flood-K.3,N,150,,,
Flood-K.3,Region Fixed Effects,Yes,,,
STM-RO-B.1,Constant,0.018409233389285906,0.0056128960389619465,0.0010387696346684224,***
STM-RO-B.1,Poverty Gap ($4.20/day),-0.0007513701618406944,0.0006106835882342842,0.21855650107479407,
STM-RO-B.1,Log GDP per Capita (PPP),-0.004442166095036585,0.008975465144293196,0.6206543205334073,
STM-RO-B.1,R-squared,0.009872296443926287,,,
STM-RO-B.1,Adj. R-squared,-0.003598828774523666,,,
STM-RO-B.1,N,150,,,
STM-RO-B.1,Region Fixed Effects,Yes,,,
STM-RO-B.1,Constant,0.07713642266537744,0.030966099878554098,0.012738564965654049,**
STM-RO-B.1,Poverty Gap ($4.20/day),0.00017584327006216265,0.0006127665079544609,0.7741382084976116,
STM-RO-B.1,Log GDP per Capita (PPP),0.0016142705752922974,0.012298014540724546,0.8955674986798023,
STM-RO-B.1,Region FE: Europe & Central Asia,-0.06646538885229358,0.034454454528815646,0.05372096853289039,*
STM-RO-B.1,Region FE: Latin America & Caribbean,-0.06751069037301513,0.03262671955699996,0.03852881121720399,**
STM-RO-B.1,Region FE: Middle East & North Africa,-0.03593735216189157,0.04105090964233513,0.381337937577533,
STM-RO-B.1,Region FE: North America,-0.07247103349039909,0.03668834603057585,0.048232432902909114,**
STM-RO-B.1,Region FE: South Asia,-0.07558505449812113,0.031473330738902905,0.01632538498703365,**
STM-RO-B.1,Region FE: Sub-Saharan Africa,-0.07801723758259332,0.030476212504578264,0.010469061038622943,**
STM-RO-B.1,R-squared,0.13458122763529667,,,
STM-RO-B.1,Adj. R-squared,0.0854794533167319,,,
STM-RO-B.1,N,150,,,
STM-RO-B.1,Region Fixed Effects,Yes,,,
STM-RO-K.3,Constant,0.01943870440756101,0.006282502255429208,0.0019740943316744032,***
STM-RO-K.3,Poverty Gap ($4.20/day),-0.0007603187413707678,0.0006032297066918944,0.20752030858807435,
STM-RO-K.3,Log GDP per Capita (PPP),-0.0036816317436021806,0.009250172832193865,0.690625168881959,
STM-RO-K.3,Storm Count (Log),-0.003731133432874927,0.005079014876312058,0.4625724504640222,
STM-RO-K.3,C_log_GDP:C_log_DIS_STM,-0.003944437302680608,0.0048510666073442715,0.41615658498885133,
STM-RO-K.3,R-squared,0.02153254353961942,,,
STM-RO-K.3,Adj. R-squared,-0.005459662155839373,,,
STM-RO-K.3,N,150,,,
STM-RO-K.3,Region Fixed Effects,Yes,,,
STM-RO-K.3,Constant,0.09241943446215808,0.031763942580859066,0.0036192559712697673,***
STM-RO-K.3,Poverty Gap ($4.20/day),0.00047637165043753723,0.0005862849490443677,0.4164899854211438,
STM-RO-K.3,Log GDP per Capita (PPP),0.006165520391619975,0.011977373343578353,0.6067179575054588,
STM-RO-K.3,Storm Count (Log),-0.013108051229245021,0.005559748603068924,0.01839004405555364,**
STM-RO-K.3,C_log_GDP:C_log_DIS_STM,-0.003512158514591034,0.005274911027672376,0.5055240686818394,
STM-RO-K.3,Region FE: Europe & Central Asia,-0.08513789558320746,0.03639190854801542,0.01931095581454256,**
STM-RO-K.3,Region FE: Latin America & Caribbean,-0.07677951008991558,0.033015437344641095,0.020041825912993146,**
STM-RO-K.3,Region FE: Middle East & North Africa,-0.060855650659218,0.036968607365365884,0.09973411846576258,*
STM-RO-K.3,Region FE: North America,-0.041760701745485074,0.03673563951548713,0.2556261518945633,
STM-RO-K.3,Region FE: South Asia,-0.07747159055058389,0.032924677167359175,0.01862290001773013,**
STM-RO-K.3,Region FE: Sub-Saharan Africa,-0.09843372497017028,0.030616833596536847,0.0013043554364539987,***
STM-RO-K.3,R-squared,0.1768674431795647,,,
STM-RO-K.3,Adj. R-squared,0.11764927362413768,,,
STM-RO-K.3,N,150,,,
STM-RO-K.3,Region Fixed Effects,Yes,,,
Flood-B.1,Constant,0.2680690068479714,0.01600503749490529,5.754782926295615e-63,***
Flood-B.1,Poverty Gap ($4.20/day),-0.0014273500720854216,0.0017143955031189988,0.4050886637734361,
Flood-B.1,Log GDP per Capita (PPP),0.11782514434632448,0.023856005993233512,7.851863046643077e-07,***
Flood-B.1,R-squared,0.37458283953627447,,,
Flood-B.1,Adj. R-squared,0.3660737625231626,,,
Flood-B.1,N,150,,,
Flood-B.1,Region Fixed Effects,Yes,,,
Flood-B.1,Constant,0.2695476155394231,0.050595174136734186,9.955400925898199e-08,***
Flood-B.1,Poverty Gap ($4.20/day),0.0008981499897814979,0.0013433463939100778,0.5037560918122896,
Flood-B.1,Log GDP per Capita (PPP),0.09531974747153543,0.024689146132110665,0.00011301840676733021,***
Flood-B.1,Region FE: Europe & Central Asia,0.1131332627589444,0.06689772971516085,0.09081053489068934,*
Flood-B.1,Region FE: Latin America & Caribbean,-0.16285356591793762,0.05450228848791287,0.0028079728351025836,***
Flood-B.1,Region FE: Middle East & North Africa,0.22093146628428753,0.08729371868538462,0.011377104610856193,**
Flood-B.1,Region FE: North America,-0.3761712080006667,0.07400231173060974,3.7105837698504455e-07,***
Flood-B.1,Region FE: South Asia,0.09556713590967128,0.103184252091244,0.3543527198697771,
Flood-B.1,Region FE: Sub-Saharan Africa,-0.09717899376178517,0.04825567374180392,0.04402679654660498,**
Flood-B.1,R-squared,0.6119144567140484,,,
Flood-B.1,Adj. R-squared,0.589895418797115,,,
Flood-B.1,N,150,,,
Flood-B.1,Region Fixed Effects,Yes,,,
Flood-K.3,Constant,0.27576780180702926,0.016040733711869443,3.063089794727626e-66,***
Flood-K.3,Poverty Gap ($4.20/day),-0.0015472482554807056,0.0016820148490088091,0.35763657874412846,
Flood-K.3,Log GDP per Capita (PPP),0.12044582883380224,0.02318610820039376,2.0500495318998564e-07,***
Flood-K.3,Storm Count (Log),-0.014618947875289374,0.013058030343471583,0.2629111231539777,
Flood-K.3,C_log_GDP:C_log_DIS_STM,-0.029498075694329023,0.010282073016238527,0.0041192272225689715,***
Flood-K.3,R-squared,0.40920890853340364,,,
Flood-K.3,Adj. R-squared,0.39291122325156647,,,
Flood-K.3,N,150,,,
Flood-K.3,Region Fixed Effects,Yes,,,
Flood-K.3,Constant,0.26552939932074787,0.05084240582226023,1.7643102361723244e-07,***
Flood-K.3,Poverty Gap ($4.20/day),0.00012703049583520643,0.0016050389485940204,0.9369174454132921,
Flood-K.3,Log GDP per Capita (PPP),0.0916089320597604,0.02616380245198786,0.0004628873997257232,***
Flood-K.3,Storm Count (Log),0.00819590549723882,0.014761708170558187,0.5787483655744438,
Flood-K.3,C_log_GDP:C_log_DIS_STM,-0.012138780089159452,0.011437749540521827,0.2885576967651281,
Flood-K.3,Region FE: Europe & Central Asia,0.11759057328456582,0.06710333027859573,0.07970838731120555,*
Flood-K.3,Region FE: Latin America & Caribbean,-0.1668663823051287,0.05372851968519502,0.0018980866594869666,***
Flood-K.3,Region FE: Middle East & North Africa,0.22181731789168752,0.0907159601253107,0.0144777799578912,**
Flood-K.3,Region FE: North America,-0.34063046534027247,0.09370232903777904,0.0002777218420767475,***
Flood-K.3,Region FE: South Asia,0.0817480144930495,0.10726394514343916,0.44598829467633505,
Flood-K.3,Region FE: Sub-Saharan Africa,-0.07331420698732172,0.054385239053888326,0.17764120463195687,
Flood-K.3,R-squared,0.6157932888632132,,,
Flood-K.3,Adj. R-squared,0.5881525182778329,,,
Flood-K.3,N,150,,,
Flood-K.3,Region Fixed Effects,Yes,,,
